mean,std.dev,kurtosis,skewness,mean.dm.snr,std.dev.dm.snr,kurtosis.dm.snr,skewness.dm.snr,class
114.9609375,46.56286113,0.419055129,0.119018599,1.793478261,18.23687481,11.19442979,131.2517845,0
105.8515625,54.824021,0.37323576,-0.173338454,2.808528428,19.62404063,8.104637584,71.59989208,0
104.7890625,38.67829098,0.238756232,1.24360488,1.656354515,14.31062945,11.44668289,153.0117113,0
97.8515625,40.72431895,0.545522272,1.151478349,2.72993311,17.05405944,8.284555671,83.06011627,0
133.8984375,46.92977464,0.038795175,-0.092671308,2.671404682,19.56153703,8.574377932,80.79545142,0
129.0546875,50.14686378,0.041854979,-0.375044104,2.867892977,17.15420732,8.01456317,78.22859669,0
103.1328125,40.09410241,0.404308298,0.914171869,5.935618729,31.06754486,5.709730611,33.41611141,0
151.703125,42.6670173,-0.264474702,0.686277376,3.444816054,22.10902141,7.759423902,65.22560396,0
152.28125,52.44341258,-0.273670204,-0.366014608,1.137959866,14.75825931,14.65219939,225.0660033,0
125.5390625,51.90298979,0.149466905,-0.253498971,2.241638796,14.48933313,9.536155263,116.0214535,0
110.5546875,47.12430513,0.142205053,0.23480069,1.408862876,11.75228812,12.51517301,209.6933444,0
110.1953125,49.9313683,0.381460062,0.130088645,2.135451505,14.9180049,9.350758837,108.5707159,0
114.03125,51.63936506,0.059077453,-0.432000809,3.918060201,19.97042064,6.243679113,45.74632216,0
119.984375,47.66205651,0.084777094,-0.025236891,2.788461538,16.30544261,8.203992947,84.39620914,0
130.8984375,52.55099307,-0.061827667,-0.309242141,3.286789298,17.36521509,7.783492841,75.97670745,0
145.96875,52.49909783,-0.356029807,-0.257552134,21.94481605,57.8895006,2.545658558,5.027885686,0
128.0703125,51.27989732,-0.051498914,-0.373343242,1.985785953,13.31276572,10.90495572,152.9019579,0
132.8671875,49.19180748,0.175509846,0.117948082,3.33361204,21.28186945,7.854085803,68.74492959,0
112.8046875,43.76054491,0.554136255,0.623644582,1.962374582,15.13714635,10.2900207,125.3414549,0
120.84375,43.70755754,0.238979294,0.258598689,0.559364548,10.67099909,20.29562708,423.2501938,0
120.4453125,48.17267259,0.05902106,-0.198314469,3.650501672,19.29995386,6.500995928,49.87262476,0
88.1484375,39.45172878,0.605601024,1.624631949,2.527591973,15.28814899,9.307637453,110.2929428,0
119.1796875,46.20664076,0.228699039,0.037142983,1.813545151,17.63494129,10.83480539,124.4359005,0
131.6640625,50.25377432,-0.11973079,-0.472867143,5.472408027,27.27041731,5.934484515,37.9641641,0
88.5078125,45.29986826,0.671729316,0.817970036,1.703177258,13.14161444,12.99068598,203.6225959,0
140.9140625,50.96245974,-0.224147408,-0.317042515,22.5819398,55.79974175,2.329869776,4.040331185,0
143.8671875,49.25053475,-0.353367738,0.087778246,82.49080268,80.29609137,0.219076112,-1.536219845,0
122.765625,57.46771979,0.116987423,-0.331197583,5.274247492,27.9335099,6.506528805,45.16704199,0
143.4921875,54.90503109,-0.149576293,-0.739365582,88.41220736,84.42638331,0.398701381,-1.284526581,0
111.2734375,52.17439429,0.312852779,-0.234225975,3.148829431,21.45757867,8.084598293,71.9823892,0
76.96875,36.17555664,0.71289786,3.388718563,2.399665552,17.57099693,9.414652256,102.7229747,0
129.3046875,49.09104402,-0.057175383,-0.261975202,0.903010033,10.22754287,17.95934041,381.8387278,0
134.453125,48.46565462,0.025583999,-0.236608364,1.913879599,14.51772442,11.51860515,167.9747034,0
122.0703125,47.48226373,-0.015099596,0.220692473,2.210702341,16.71272378,8.974707485,91.75197547,0
100.3984375,42.59701058,0.696856445,1.142975196,1.633779264,15.22461689,11.39747596,146.8203471,0
112.46875,39.75470442,0.365286563,1.506196542,2.986622074,21.17848552,7.765853469,63.48897487,1
129.890625,53.83093244,0.131388271,-0.646702901,1.040133779,9.846143906,17.04273628,385.2472023,0
107.015625,43.79996867,0.25038284,0.046503338,3.384615385,18.05155838,7.132670827,61.89529747,0
125.71875,45.9161834,0.194230772,0.124038185,12.48076923,41.76563611,3.525513694,11.8655793,0
65.21875,48.50820444,1.903969885,4.238163188,39.68561873,70.81057089,1.714942713,1.618266353,1
110.453125,46.29016151,0.025577008,-0.001009611,2.980769231,17.81896508,7.726806635,71.78958366,0
112.1796875,52.3056572,0.24848728,-0.249499873,2.142140468,16.80295593,10.3021325,122.5386668,0
106.515625,48.11704226,0.358517637,0.293059335,3.559364548,18.24899285,6.560341469,53.5822145,0
88.3984375,43.49557087,0.838173938,1.694538363,1.45735786,11.17917413,13.27138532,243.545664,0
57.765625,37.58936942,2.855624364,11.16133667,87.66137124,60.78799619,0.753107688,0.450373599,1
96.9375,40.53735738,0.419405572,0.755829381,1.971571906,11.63696371,11.62911954,202.68664,0
136.546875,44.74962629,-0.053491991,0.088683126,0.579431438,9.355102252,21.15584496,509.9057726,0
90.375,50.95724311,0.788316579,0.775012947,1.694816054,14.74390095,10.65191874,131.736375,0
77.453125,34.84964566,1.107848728,4.170899815,0.734113712,12.27654615,17.60262155,316.5134487,0
106.7265625,49.037727,0.253470701,0.037686388,0.631270903,10.46080399,19.36524856,405.0795895,0
76.6171875,38.16004969,1.72805597,5.587436324,13.74080268,47.20351626,3.643666489,12.48082938,1
109.140625,33.36440243,0.44022837,2.392232495,2.336120401,18.28145065,8.746408167,82.49453664,0
84.0546875,51.99208302,0.818566414,0.037857783,158.0008361,95.23927357,-0.799085173,-1.044223249,1
142.90625,46.55061719,-0.196752909,0.070254526,0.977424749,10.49129239,16.19380604,327.1651695,0
117.90625,47.49661789,0.145024965,-0.000786124,1.359531773,11.60258164,13.28619928,228.1446659,0
104.2734375,48.3818979,0.426181036,0.446316052,2.410535117,17.3613819,9.262937896,97.82337474,0
157.8828125,44.40696403,-0.425179573,0.457416546,2.204013378,16.95484414,9.86502431,108.5895812,0
134.203125,45.77925284,0.02801394,-0.108025926,6.273411371,28.61054362,5.08046732,26.97466407,0
114.8515625,44.30347931,0.14242548,0.087649167,3.16722408,22.30752972,7.591025041,59.74558737,1
118.1953125,49.60737385,0.114142177,-0.189097166,91.7006689,91.15714151,0.020085613,-1.930371076,0
108.09375,43.53652158,0.192641866,0.362051803,2.428093645,14.89059365,8.563478872,96.52867138,0
120.28125,50.96965051,0.450936946,-0.120424334,4.525919732,24.98588559,6.674592503,47.81728325,0
137.2734375,51.45807074,0.019841072,-0.577079233,2.101170569,16.59030115,11.21266672,143.5618364,0
101.6171875,47.61780147,0.481286087,0.323499831,2.757525084,20.70443545,8.66076186,79.62783486,0
129.2109375,49.13480378,0.014687015,-0.229723813,1.860367893,14.81174174,10.72950087,136.6400324,0
134.25,46.67239548,0.095923397,-0.173557912,2.117056856,12.78369088,10.15238859,148.9757299,0
136.8046875,49.10210322,0.146254922,-0.253824518,4.077759197,22.22433826,6.935962378,55.14231401,0
125.6875,59.88840534,0.111736102,-0.585491397,2.720735786,19.35331429,8.265676186,74.64514624,0
134.9453125,49.95909398,0.015033314,-0.258724932,5.04180602,25.86677841,6.329367633,44.9272748,0
111.3515625,47.8941851,0.361222857,0.098261514,4.254180602,25.55269866,6.663927622,46.476847,0
136.921875,43.09303333,0.04584126,0.815854319,2.68645485,16.13947933,7.999336706,80.23255514,0
91.953125,45.33914895,0.580855085,1.202888731,1.449832776,12.85375646,11.82672001,174.0168424,0
105.59375,44.31200414,0.533639924,0.470902804,1.220735786,12.28261564,14.31449722,239.5462715,0
34.3828125,28.03990491,5.820933509,40.23854564,52.80518395,74.92169607,1.308382574,0.520161698,1
96.609375,41.99260247,0.612718803,1.228900732,2.755852843,19.48171918,8.308670203,77.12062106,0
110.6328125,52.41285492,0.445325757,-0.15282714,56.38879599,72.42278907,0.692678271,-1.21592675,0
124.8125,53.15348501,-0.382617094,-0.005655682,8.220735786,38.04195587,5.146605105,25.71237323,0
132.7734375,42.20063959,0.148349539,0.652739916,1.098662207,11.83853035,14.16884668,236.4930536,0
102.5,41.44744413,0.279414851,0.793301444,1.852842809,12.85857275,10.86951951,158.691887,0
150.8828125,44.86396471,-0.164659392,0.242533353,3.68729097,21.95421366,6.902402756,50.86831215,0
137.703125,41.04368088,0.217736387,0.732258087,2.392140468,20.37879345,9.385351706,91.81792529,0
78.3515625,38.05271628,0.741023612,2.631317628,1.301839465,12.47673541,12.39692907,188.1627265,0
117.921875,55.16347996,0.048636313,-0.500305558,1.91638796,17.04753434,10.32973907,117.9920854,0
106.2890625,42.36728402,0.304728032,0.964784949,0.842809365,9.835624289,18.10163502,403.7760408,0
112.609375,51.99327396,0.227919123,0.03933812,3.079431438,19.15871602,7.211543561,59.57098123,0
128.7421875,43.7441507,0.548461375,0.688671788,1.397993311,13.52801364,12.15235644,171.2226622,0
102.8046875,43.3870766,0.431059613,0.866741155,1.263377926,10.28084054,15.41929959,326.8831256,0
99.8203125,45.98716424,0.255139778,0.165562285,2.24916388,13.10128249,9.856950044,139.4034914,0
132.703125,52.0397023,0.038602758,-0.15953853,2.969899666,17.75480802,9.202019931,100.2593152,0
121.0234375,44.81201444,0.519707876,0.565347386,1.586120401,15.69611421,12.12732728,159.5416531,0
106.8046875,41.11247123,0.463595307,0.86396253,2.360367893,17.12602514,8.518963426,82.64070217,0
110.2890625,51.80494552,0.285528935,-0.109980092,1.778428094,13.09070119,10.93593736,154.6269317,0
129.78125,43.70228425,0.025720268,0.448573491,2.341973244,13.33793885,9.437351287,128.7812011,0
111.96875,44.75522621,0.096749948,0.489457342,3.799331104,23.54700415,6.673568903,46.19845058,0
125.2734375,49.82198229,0.187311208,-0.169886405,7.195652174,31.87410196,4.820585521,23.66429515,0
142.1875,50.65519933,-0.123019295,-0.052523223,6.015050167,24.85855857,5.316192079,33.50302801,0
81.046875,39.38628001,0.664244647,1.942166365,3.739966555,25.50339556,7.519670043,58.42153033,0
112.671875,41.58671463,0.323320921,1.201314007,2.24916388,13.71246013,9.716400767,127.9856877,0
107.203125,46.92303528,0.280884029,-0.016900186,1.612040134,14.64410535,11.84094385,159.5533873,0
125.3203125,48.70140745,-0.207547976,-0.169519124,1.755852843,15.31788878,11.51337638,148.9446756,0
127.6953125,51.79309175,0.256588826,-0.209024052,2.998327759,17.37343137,7.862877849,74.88730676,0
112.3359375,47.32406189,0.176803984,0.070603171,9.567725753,31.76159513,3.759209678,15.14567684,0
131.7265625,40.77466946,0.06548283,0.855359159,1.136287625,13.61181813,13.56050883,199.5482959,0
153.2109375,51.50176762,-0.33934541,-0.414789716,3.673076923,19.97626462,7.285221636,62.69057834,0
91.46875,34.2397196,0.833571919,3.244322223,4.45819398,23.68100628,6.185645856,41.57104809,0
119.21875,48.62209784,0.284261337,0.219016456,1.968227425,12.9178907,10.98461374,162.9543163,0
107.09375,44.36169475,0.618443041,0.847656981,2.226588629,13.91450227,9.682751245,124.8679629,0
81.3203125,39.95288897,0.786163674,1.73406982,1.862040134,15.58787359,10.06380255,116.1648943,0
130.0859375,51.67416354,0.063875692,-0.443366349,1.18729097,14.0719617,13.10073877,183.2762109,0
116.3125,45.6578221,0.425279831,0.315504622,2.137959866,17.41847318,9.828214449,106.8313842,0
114.015625,49.85353303,0.11568036,-0.069998041,2.676421405,19.12246606,8.563466984,81.73135337,0
43.53125,29.43078148,4.561197349,27.58809027,24.47408027,59.28255704,2.492828032,5.086935866,1
81,47.75359934,1.545844067,3.064840006,21.17140468,53.31629183,2.920963042,8.090377829,1
116.8515625,45.10562081,0.036992927,0.217172237,1.288461538,12.64677973,13.19337758,203.4338544,0
115.4921875,51.94423032,0.195059619,-0.046769953,1.710702341,11.92598071,12.56602432,210.285056,0
101.0234375,52.06433293,0.295999768,-0.108196744,1.803511706,12.25989551,11.11328266,174.2585601,0
153.46875,45.12862477,-0.195219346,0.328516014,2.254180602,13.34243893,10.56707997,153.9401867,0
50.8125,31.54132953,3.549122045,19.72484931,6.372909699,30.53548955,5.800805954,35.71707507,1
132.96875,38.44820735,0.179088028,1.520396254,3.24916388,22.27094011,8.354503647,75.55921238,0
119.1875,49.48638544,-0.057378358,-0.273948949,6.975752508,31.30468856,5.042874588,26.32192228,0
108.8046875,56.6771364,0.19238677,-0.167891629,6.095317726,27.11062334,5.408757031,32.5932263,0
102.390625,47.82850784,0.42962661,0.002420229,0.765050167,11.12181633,17.1497618,326.6077488,0
103.5546875,50.06680047,0.521494003,-0.016031729,3.331103679,19.3449345,7.620003667,68.90519522,0
129.1796875,54.90495105,-0.021864473,-0.600601906,2.964046823,16.90316346,8.52994746,91.20431794,0
123.5703125,51.6092112,0.258355993,-0.137841857,2.268394649,16.24763542,9.41185808,105.2554145,0
102.2265625,42.25891453,0.677171889,1.282254535,1.630434783,13.21518118,12.17651584,182.3584486,0
108.7421875,43.48603334,0.129282751,0.406923177,3.775919732,20.93843393,6.775610828,51.94705424,0
137.6484375,45.88855213,-0.144282272,0.409022246,2.284280936,13.68235396,9.319216058,120.7069316,0
162.1953125,52.43911031,-0.876452626,0.408800282,8.910535117,37.55786424,4.772203982,22.87714241,0
98.8828125,32.15723604,0.727634374,3.574171074,3.135451505,19.96091618,8.24058017,77.11665748,0
118.4765625,48.25339445,0.200887551,-0.053020403,5.675585284,30.91760178,5.945592203,36.06628271,0
119.2890625,54.97515808,0.446125842,-0.197450025,40.2173913,57.22989108,0.972514711,-0.526666735,0
97.15625,46.93619963,0.318199181,0.327285525,5.632943144,29.7032686,5.657428672,32.43010938,0
113.0703125,46.51162214,0.271261604,0.290072163,0.64548495,10.24318379,18.9054873,398.0477606,0
86.5234375,39.82912032,0.659755587,1.512194676,1.736622074,15.75502351,10.70752888,126.4471927,0
101.0390625,47.83653846,0.641796898,0.733903722,3.327759197,17.9315756,7.965643988,77.95495966,0
125.9140625,54.98608167,0.132704852,-0.378814212,2.498327759,15.48731806,8.121900756,85.16208587,0
119.5078125,47.35058673,0.335982346,0.208451287,1.046822742,11.96068595,14.2503311,235.7783653,0
132.109375,42.21600599,0.099615205,0.557277976,0.993311037,11.74385011,15.18629471,264.2613703,1
138.8671875,52.91508101,-0.052727378,-0.439758435,2.607023411,20.50065871,9.16046532,89.55772872,0
120.296875,45.27353659,0.122069871,0.03377811,3.924749164,22.85370859,7.383200796,59.50339613,0
127.625,48.65037898,0.058263196,0.218792834,2.56187291,14.73087506,8.751541193,101.5178605,0
108.9296875,34.47353686,0.061929998,2.39220218,1.086956522,14.00223813,13.81243356,199.7763144,0
132.546875,47.70430722,-0.032622877,-0.053610595,3.607859532,23.46357538,7.089861212,52.56315204,0
114.9296875,49.95266253,0.347779802,0.593843995,1.923076923,17.91028654,11.24476246,136.9852245,0
112.890625,46.4038378,0.162237378,0.227387944,1.58277592,12.93852215,11.39397284,163.9404131,0
130.5703125,50.14520846,0.05649006,-0.294696858,1.7090301,11.46474684,12.50073723,220.531023,0
113.2265625,52.80554168,0.360347687,-0.265610249,2.256688963,20.202946,9.586297723,94.57023715,0
135.828125,40.88228325,-0.123636721,0.548751607,3.380434783,17.88559664,7.25373635,64.78332274,0
80.2265625,37.11852108,0.855243722,2.867917422,5.85451505,27.37358731,4.944099902,25.46367387,0
133.75,51.01087507,-0.169757203,-0.18065522,20.17140468,55.13984852,2.586884737,5.279793594,0
123.8515625,56.27417395,0.286117959,-0.480313373,1.183946488,14.84190747,13.76942019,200.0968465,0
127.15625,45.75895362,-0.0253918,0.25750424,3.176421405,22.51669346,8.653334018,79.60660729,0
117.9375,39.94503059,0.145346268,0.35760622,1.693979933,11.74947507,12.29233178,208.3669449,0
91.90625,45.65674195,0.8506445,1.508652505,1.383779264,15.40476312,12.62031713,169.1906377,0
130.703125,51.84070544,-0.127221522,-0.275435121,5.358695652,27.22173167,5.584394818,32.30568602,0
148.3828125,52.47218327,-0.112469776,-0.572112984,173.0183946,86.21397311,-1.174440089,-0.204996101,0
103.859375,42.80857361,0.375263027,0.532407319,3.558528428,17.37908305,6.692119602,58.99767809,0
97.8984375,36.31413289,0.70402941,1.683388417,2.111204013,14.8897905,10.05084494,124.3315177,0
113.8125,57.69230749,0.460655972,-0.252969593,161.1956522,66.80626546,-1.286922997,0.554700709,0
101.9140625,46.82781414,0.61029187,0.635331228,2.184782609,17.7890877,9.623519334,102.153149,0
122.7734375,39.51388499,-0.061444806,1.289871932,56.5493311,92.9370363,1.070346723,-0.777316723,0
130.765625,47.70424581,0.209849082,-0.051153796,3.188963211,18.88849729,7.421231653,63.11049303,0
113.4453125,54.86400923,0.108702029,-0.568159146,4.960702341,26.56098481,6.328691348,42.52884386,0
126.8125,46.83260583,0.291279121,0.183496247,1.045150502,9.514711452,17.82120171,431.2407446,0
123.40625,41.19094968,0.361494936,0.553612644,1.198996656,11.31720502,14.11860034,252.0991602,0
122.625,50.86962502,0.173380215,-0.278179237,2.234949833,16.40328346,9.247466064,100.2208109,0
97.09375,38.4525758,0.383276146,1.42497772,11.83361204,41.68272712,3.659594547,12.60209825,0
110.21875,45.67205408,0.53411849,0.402540677,2.134615385,17.06375334,9.870973132,108.6518136,0
126.9140625,51.51805317,-0.081308494,-0.035835531,12.85117057,43.92271934,3.474985058,11.07292131,0
109.0859375,45.49399468,0.14819258,0.158175898,2.589464883,16.19393925,9.103380695,99.35624675,0
118.4453125,44.05639294,0.146982248,0.715035241,1.190635452,14.65930067,14.15355622,213.4854629,0
114.125,49.67252133,-0.038227175,-0.012049696,5.442307692,26.80633223,5.877354657,37.78420575,0
106.3671875,46.88431092,0.59113625,0.64599645,1.236622074,13.88762942,12.68935727,175.7387166,0
135.4765625,52.48273002,0.003853342,-0.346712294,4.786789298,29.01315339,6.432424633,41.75844527,0
114.453125,48.31664105,0.270625241,0.28560422,4.076923077,23.95691721,6.697420303,47.93294284,0
107.4140625,44.57183937,0.394268748,0.393693148,3.475752508,20.53967319,7.04343849,56.36582452,0
139.6875,41.28081236,-0.075924171,0.518803371,2.280100334,17.80283052,9.954385701,109.8029271,0
72.1953125,36.16111054,2.60122326,9.521297542,10.63628763,41.68584516,4.206409502,17.25083221,1
159.40625,56.95234267,-0.785781987,-0.099030379,181.6580268,70.35355727,-1.265284695,0.740750775,0
77.9296875,39.73214685,0.668716942,1.882184426,2.02090301,12.65249712,10.99285842,166.7599501,0
108.328125,43.41318733,0.595440362,0.76671887,1.933946488,15.28343645,10.54114659,131.7601165,0
129.1484375,45.24362694,-0.23641573,0.292498531,1.206521739,14.14207618,13.70113457,205.1358065,0
63.2890625,33.25661408,2.091487924,10.29757771,2.469899666,21.79364909,9.311006363,88.25777742,0
134.0859375,52.35919024,-0.100770215,-0.347488066,8.252508361,37.01079729,4.707483838,21.85365234,0
85.796875,39.86625284,0.580524256,1.452630674,1.621237458,13.5821365,11.40062521,156.557796,0
114.0703125,53.08324588,0.273841287,-0.374472947,2.37541806,15.91386822,9.907166669,115.6210281,0
122.5703125,59.41441897,0.047515375,-0.755767773,15.99665552,53.2676242,3.359661396,9.949034533,0
139.125,54.19207737,-0.229152413,-0.370637222,37.51505017,71.63059459,1.653840632,1.195516152,0
127.359375,41.04356191,-0.137236388,0.734740131,2.283444816,13.37036458,9.649849999,131.2954144,0
134.0546875,56.7807335,-0.284439688,-0.352021125,2.983277592,19.87872229,7.861779316,68.11223997,0
89.3046875,35.17291185,0.720793891,2.768778191,2.433946488,20.34451973,9.088494096,87.2585733,0
114.5703125,46.23068576,0.421382984,0.394127341,2.967391304,18.33713742,8.355472297,83.33132387,0
128.6484375,51.13578582,0.107478147,-0.109914059,2.902173913,17.49743303,7.952883706,76.13096318,0
139.5859375,41.68980079,-0.29152257,0.303156443,2.285953177,16.59895341,10.01683273,118.5824036,0
131.5703125,56.22008699,-0.110206811,-0.34115482,8.335284281,34.23117053,4.827363349,23.84873703,0
107.5390625,86.95139648,-0.008927546,-1.676724149,211.9489967,54.01031031,-2.556795187,5.768457521,0
28.1953125,39.21376883,4.269629379,18.15426232,103.8060201,85.64720648,0.095444496,-1.358247918,1
133.1875,46.65661629,-0.326708259,0.156832374,2.732441472,16.51279987,8.452670652,88.05981307,0
107.3828125,52.50195251,0.391443471,-0.113903441,2.075250836,15.35317849,9.480752939,107.2492518,0
99.3671875,48.84028036,1.028380113,1.303839586,2.808528428,18.26745633,9.34770625,98.16981116,1
96.2578125,53.27013206,0.590384572,0.4753859,3.269230769,17.39755748,7.226537956,65.14340995,0
107.46875,45.12516231,0.527184725,0.673758684,65.35702341,80.42548095,0.797807955,-0.818771312,0
132.0078125,53.72230334,-0.101656922,-0.48305333,8.346989967,37.19564337,4.575855349,20.17918166,0
127.9921875,47.0020771,0.394896,0.272481727,6.456521739,30.84388269,5.358775772,29.64450535,0
123.953125,57.79609353,0.154653882,-0.588952931,5.215719064,27.21007622,5.868350444,35.7828725,0
119.5234375,50.39546186,0.348613871,0.188678463,1.540133779,13.04305558,11.71775004,169.6205259,0
122.5390625,53.73893816,-0.0070333,-0.641777878,1.873745819,12.94198321,10.43935945,149.1648025,0
102.0078125,46.04540831,0.472770207,0.441978284,1.841137124,14.45057937,10.90055661,140.1958864,0
115.296875,47.98182588,0.394808688,0.09361128,5.047658863,24.70606948,6.037581432,39.44308915,0
95.3203125,36.25515774,0.558574302,2.112318771,1.918896321,14.73276821,9.917640887,120.4035188,0
124.2421875,53.64957859,0.264862817,-0.407546779,1.071906355,9.942468959,17.31939298,385.1014122,0
114.125,46.28090184,0.028684494,0.326049739,3.576923077,16.67307933,6.499944016,59.33176522,0
131.8125,54.10662939,-0.148850574,-0.311542332,1.934782609,14.05617353,10.13281605,127.6165515,0
135.6328125,49.42368977,-0.005916602,-0.147132907,1.888795987,11.50295185,11.7759754,208.9825294,0
80.140625,38.20559808,0.652303844,2.314235496,10.94481605,41.34398038,3.885967595,14.24360181,0
107.5546875,75.13943378,0.52671536,-1.286903712,87.08862876,91.04935725,0.467832541,-1.357948707,0
91.9921875,43.53240461,0.362337403,0.490245308,1.81270903,13.99002412,12.29820277,181.8275297,0
121.296875,30.72009709,-0.009757755,3.312858008,2.16638796,13.74675057,9.709844651,126.8620248,0
124.546875,45.18829691,0.265986959,0.185981751,1.294314381,11.06179062,13.83515149,256.8024561,0
115.1015625,52.50756491,0.113357973,-0.2930537,93.1187291,86.36039608,-0.114307912,-1.907472685,0
103.1640625,42.8027411,0.419921684,0.958763002,2.056856187,15.36218628,10.64290672,135.641864,0
115.328125,43.67835372,0.145779971,0.523382567,1.918060201,18.38754963,10.66616238,118.7242597,0
56.4375,41.35701082,2.795590511,8.417076734,86.81688963,81.42642872,0.32054995,-1.22130667,1
122.640625,43.47893426,0.242220178,0.26846603,1.821070234,11.74932251,11.89498918,201.8620848,0
111.8203125,50.97279201,0.237032302,-0.075798291,99.58110368,87.03321327,-0.233652538,-1.865601558,0
50.1953125,30.43103335,3.255718842,18.66181053,78.26003344,87.39220847,0.63143776,-1.0884909,1
123.1875,45.34516064,0.427943583,0.396002889,5.12458194,27.65144431,6.016060051,37.71861615,0
118.6796875,45.92026609,-0.044072907,0.365133976,1.232441472,11.68222577,13.83097018,235.6601373,0
128.7109375,44.72924664,-0.200340673,0.178402282,1.501672241,15.42402343,11.41516761,140.1679684,0
102.9609375,47.20656111,0.236283363,0.136788409,2.787625418,16.12980521,9.137983798,106.5654284,0
113,63.78883621,0.06233186,-1.119128801,92.659699,98.89757927,0.390770039,-1.602621768,0
110.390625,44.59859765,0.174433023,0.624592385,1.301003344,14.23417501,12.71395706,177.9645897,0
84.6953125,49.34849899,0.960378055,1.102570305,5.490802676,27.76409972,6.181767503,40.39924672,1
117.8828125,48.48769514,0.290545273,-0.157954396,1.976588629,14.8618877,10.45333163,131.1554505,0
63.90625,37.4802943,1.222868699,3.733957847,69.97742475,69.31851977,0.613603196,-0.55831477,0
91.296875,38.59127965,0.60572441,1.623263793,2.210702341,20.66504859,10.17151294,107.3612033,0
85.765625,38.61518572,0.854319818,2.047680469,4.313545151,24.04113359,6.240095083,40.91965293,0
124.0859375,42.73044643,0.277435878,0.527651085,1.699832776,16.09787269,10.73483925,125.6208599,0
137.328125,47.83322416,-0.163863234,-0.276708858,7.7090301,35.04703889,4.889746284,24.14596331,0
135.3671875,51.16011494,0.131835246,-0.356493567,1.219063545,15.33174416,13.1382722,177.477643,0
96.75,41.77076579,0.64060478,0.924196976,2.173913043,16.86092597,9.001393041,91.53785846,0
95.265625,45.7703992,0.524977018,0.841960227,2.593645485,19.59784883,8.765387759,82.61026504,0
112.640625,49.25471652,0.445766297,0.084941732,3.642140468,21.46025408,6.980534524,56.00860717,0
130.3046875,51.61570113,-0.247850789,-0.311517068,2.474080268,19.05111494,9.709830639,102.4077141,0
113.6875,45.65936206,0.30847785,-0.11029069,36.09615385,56.95591752,1.242758696,0.156954171,0
105.3828125,58.51483801,0.38863952,-0.457270352,4.883779264,28.3372376,6.826918677,47.83309422,0
128.640625,52.5815935,-0.208212905,-0.374639933,3.18645485,21.23848145,7.399579987,59.17152851,0
110.4140625,45.92547076,0.047183852,-0.027172092,3.785953177,20.59676575,7.127061215,59.48645174,0
96.2109375,42.77076476,0.375571927,0.406184684,3.190635452,21.5416788,7.951659375,69.14823456,0
122.5703125,39.1083598,0.182604812,0.604098667,1.201505017,14.65593232,13.19741138,183.8362911,0
81.453125,34.35314291,0.670556153,3.982473199,6.805183946,31.99910649,4.893755067,23.58071653,0
105.65625,46.54877105,0.344045195,0.614291136,3.199832776,22.06597814,7.550549915,59.94853944,0
86.3671875,36.47941866,0.851337465,2.353828928,4.346989967,24.86792872,6.22544446,40.66561421,0
121.359375,59.79767115,-0.023317526,-0.696880594,1.632943144,15.85489865,11.65818833,149.0580895,0
130.46875,53.91963602,0.007505103,-0.255226417,2.265886288,18.35203524,9.411069115,96.9138356,0
92.9921875,39.64579425,0.282909257,1.182402063,7.035953177,32.34695705,4.976890492,25.02153578,0
35.3515625,31.4644119,4.819742314,27.05880686,18.72826087,47.50089495,3.116141164,9.737623197,1
110.8125,52.18817365,0.101807664,-0.154421698,2.057692308,13.95163107,10.42056757,140.2537486,0
123.03125,56.58620877,-0.076692455,-0.610944552,4.341137124,21.54389654,6.881114941,54.82275741,0
96.84375,45.16989413,0.47774692,0.652228967,0.85367893,10.25915831,17.23022196,359.9227955,0
105.96875,48.96186933,0.447188529,0.06999263,4.630434783,22.63928741,6.671362149,52.37325162,0
107.453125,37.34276607,0.13711727,1.426685594,1.72993311,17.94682242,10.83564068,119.811072,0
87.3359375,48.06282954,1.122536186,1.427885802,137.1020067,95.03118462,-0.43336351,-1.531109186,1
142.25,46.35966728,-0.044205358,-0.04305085,1.615384615,11.95794879,11.92472479,194.0243877,0
85.9140625,36.57185294,0.780417831,2.348462145,3.33361204,23.10463853,7.579613576,59.3478213,0
135.28125,61.24208335,0.023952546,-0.737789228,2.005852843,13.55130716,10.15700663,134.5639519,0
131.046875,56.28885594,-0.05329795,-0.398172701,2.183110368,14.80742884,10.90337461,147.0202263,0
84.5703125,37.39583107,0.551061177,2.107783982,3.297658863,22.90463057,7.723185417,62.81689101,0
48.625,30.3327896,3.792205006,20.89345627,13.53344482,44.27628428,3.625515223,12.91094164,1
100.1171875,46.4811153,0.590949581,0.63812518,9.970735786,37.05105823,4.0374576,16.52806691,0
118.109375,47.29978105,0.107539204,0.216624276,2.283444816,17.99960312,8.845031719,85.32382057,0
103.078125,43.49759501,0.490863601,0.619545662,1.984113712,18.54495348,9.997284617,104.0055893,0
133.75,51.71012957,0.02699684,-0.336403338,2.631270903,19.10419394,9.575790937,101.4392424,0
97.4375,35.62582236,0.525302495,2.269370701,2.869565217,17.61298102,7.691252955,70.56809369,0
104.109375,47.32355954,0.527019947,0.728725547,3.086120401,20.57477044,8.290999574,75.50380521,0
136.1640625,48.72463721,0.02990371,-0.360950688,10.59113712,39.66771543,3.77094786,13.13797891,0
140.34375,42.87216417,0.047947517,0.763943768,0.638795987,9.774889331,19.6746905,444.4817933,0
